fecha_hecho,prediccion_delitos,alcaldia_hecho,delito
2018-09-07,0.50048828125,IZTACALCO,ROBO DE VEHICULO DE SERVICIO DE TRANSPORTE CON VIOLENCIA
2021-03-18,0.5,ALVARO OBREGON,ROBO DE VEHICULO DE SERVICIO DE TRANSPORTE CON VIOLENCIA
2022-03-07,0.5,CUAUHTEMOC,ROBO DE VEHICULO DE SERVICIO DE TRANSPORTE CON VIOLENCIA
2018-04-11,0.5,XOCHIMILCO,ROBO DE VEHICULO DE SERVICIO DE TRANSPORTE CON VIOLENCIA
2024-05-05,0.5,FUERA DE CDMX,ROBO DE VEHICULO DE SERVICIO DE TRANSPORTE CON VIOLENCIA
2021-05-08,0.5,TLAHUAC,ROBO DE VEHICULO DE SERVICIO DE TRANSPORTE CON VIOLENCIA
2019-07-06,0.5,CUAJIMALPA DE MORELOS,ROBO DE VEHICULO DE SERVICIO DE TRANSPORTE CON VIOLENCIA
2024-02-29,0.5,TLALPAN,USURPACION DE PROFESION
2024-09-06,0.5,IZTAPALAPA,USURPACION DE PROFESION
2023-06-27,0.500030517578125,GUSTAVO A. MADERO,USURPACION DE PROFESION
2024-05-08,0.5,BENITO JUAREZ,USURPACION DE PROFESION
2024-08-16,0.5,COYOACAN,USURPACION DE PROFESION
2023-11-25,0.5000000000036382,MIGUEL HIDALGO,USURPACION DE PROFESION
2024-09-26,0.5,AZCAPOTZALCO,USURPACION DE PROFESION
2024-08-26,0.5,VENUSTIANO CARRANZA,USURPACION DE PROFESION
2024-04-23,0.5,IZTACALCO,USURPACION DE PROFESION
2024-09-04,0.5,ALVARO OBREGON,USURPACION DE PROFESION
2024-09-13,0.500000000003638,CUAUHTEMOC,USURPACION DE PROFESION
2023-08-11,0.5,XOCHIMILCO,USURPACION DE PROFESION
2021-07-24,1.0,FUERA DE CDMX,USURPACION DE PROFESION
2024-02-21,0.500000000001819,LA MAGDALENA CONTRERAS,USURPACION DE PROFESION
2023-03-02,0.5,TLAHUAC,USURPACION DE PROFESION
2022-04-26,0.5625,MILPA ALTA,USURPACION DE PROFESION
2024-03-11,0.5,CUAJIMALPA DE MORELOS,USURPACION DE PROFESION
2024-07-25,1.0,CDMX (INDETERMINADA),USURPACION DE PROFESION
2024-09-15,0.5649415404191203,TLALPAN,ACOSO SEXUAL
2024-09-24,0.8765926774294717,IZTAPALAPA,ACOSO SEXUAL
2024-09-27,0.6294593811036795,GUSTAVO A. MADERO,ACOSO SEXUAL
2024-09-18,0.5001280456781494,BENITO JUAREZ,ACOSO SEXUAL
2024-09-23,0.625248259864871,COYOACAN,ACOSO SEXUAL
2024-09-13,0.5000621676445012,MIGUEL HIDALGO,ACOSO SEXUAL
2024-09-22,0.5004882817156613,AZCAPOTZALCO,ACOSO SEXUAL
2024-09-13,0.5039062504656613,VENUSTIANO CARRANZA,ACOSO SEXUAL
2024-09-28,0.5322571416693342,IZTACALCO,ACOSO SEXUAL
2024-09-30,0.5024573804116985,ALVARO OBREGON,ACOSO SEXUAL
2024-09-25,0.5162088946164833,CUAUHTEMOC,ACOSO SEXUAL
2024-09-10,0.5000696182269451,XOCHIMILCO,ACOSO SEXUAL
2024-06-02,0.5000000037252903,FUERA DE CDMX,ACOSO SEXUAL
2024-08-02,0.5002441406250001,LA MAGDALENA CONTRERAS,ACOSO SEXUAL
2024-09-12,0.5000915527357392,TLAHUAC,ACOSO SEXUAL
2024-09-21,0.5000000000000002,MILPA ALTA,ACOSO SEXUAL
2024-05-24,0.5000205039978027,CUAJIMALPA DE MORELOS,ACOSO SEXUAL
2024-09-30,0.5000000000000009,CDMX (INDETERMINADA),ACOSO SEXUAL
2024-03-12,0.5,IZTAPALAPA,ROBO A PASAJERO EN TROLEBUS SIN VIOLENCIA
2024-06-20,0.5,GUSTAVO A. MADERO,ROBO A PASAJERO EN TROLEBUS SIN VIOLENCIA
2024-09-13,0.5009765662252903,BENITO JUAREZ,ROBO A PASAJERO EN TROLEBUS SIN VIOLENCIA
2024-09-19,0.5000000000000568,COYOACAN,ROBO A PASAJERO EN TROLEBUS SIN VIOLENCIA
2023-12-07,0.5,AZCAPOTZALCO,ROBO A PASAJERO EN TROLEBUS SIN VIOLENCIA
2024-06-05,0.5,VENUSTIANO CARRANZA,ROBO A PASAJERO EN TROLEBUS SIN VIOLENCIA
2024-07-07,0.5,IZTACALCO,ROBO A PASAJERO EN TROLEBUS SIN VIOLENCIA
2022-09-06,0.5,ALVARO OBREGON,ROBO A PASAJERO EN TROLEBUS SIN VIOLENCIA
2024-09-25,0.7388444514080044,CUAUHTEMOC,ROBO A PASAJERO EN TROLEBUS SIN VIOLENCIA
2022-06-14,0.5,TLAHUAC,ROBO A PASAJERO EN TROLEBUS SIN VIOLENCIA
2024-09-01,0.5000038146981751,CDMX (INDETERMINADA),ROBO A PASAJERO EN TROLEBUS SIN VIOLENCIA
2024-06-08,0.5000000000582077,TLALPAN,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2024-03-24,0.5,IZTAPALAPA,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2023-12-29,0.5,GUSTAVO A. MADERO,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2020-02-29,0.5,BENITO JUAREZ,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2023-10-24,0.5,COYOACAN,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2023-12-21,0.5,MIGUEL HIDALGO,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2020-06-14,0.5,AZCAPOTZALCO,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2024-07-01,0.5,VENUSTIANO CARRANZA,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2021-07-19,0.5,IZTACALCO,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2023-08-19,0.5,ALVARO OBREGON,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2023-10-02,0.5,CUAUHTEMOC,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2024-08-27,0.5,XOCHIMILCO,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2023-03-29,0.5,FUERA DE CDMX,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2022-08-09,0.5,LA MAGDALENA CONTRERAS,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2024-07-27,0.5,TLAHUAC,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2022-01-07,0.5,MILPA ALTA,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2021-04-01,0.5,CUAJIMALPA DE MORELOS,ROBO A CASA HABITACION Y VEHICULO CON VIOLENCIA
2024-08-17,0.5,TLALPAN,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2024-09-03,0.5000000037835015,IZTAPALAPA,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2024-09-23,0.5001220703125002,GUSTAVO A. MADERO,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2024-06-19,0.5,BENITO JUAREZ,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2024-09-17,0.5000000000001137,COYOACAN,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2024-05-14,0.5,MIGUEL HIDALGO,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2024-06-17,0.5,AZCAPOTZALCO,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2024-07-03,0.500244140625,VENUSTIANO CARRANZA,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2023-11-29,0.500000000007276,IZTACALCO,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2023-12-09,0.53125,ALVARO OBREGON,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2024-09-07,0.5,CUAUHTEMOC,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2024-05-09,0.5000000000000071,XOCHIMILCO,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2024-06-25,0.5,LA MAGDALENA CONTRERAS,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2023-12-31,0.5000000000000284,TLAHUAC,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2023-10-13,0.5009765625,MILPA ALTA,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2024-09-24,0.5000000149011612,CUAJIMALPA DE MORELOS,PERDIDA DE LA VIDA ASFIXIA POR ALIMENTOS/ LIQUIDOS
2024-09-18,0.5,TLALPAN,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2024-09-19,0.5001220852154802,IZTAPALAPA,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2024-08-04,0.5003051757958019,GUSTAVO A. MADERO,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2023-12-25,0.5,BENITO JUAREZ,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2024-08-05,0.5,COYOACAN,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2023-10-08,0.5,MIGUEL HIDALGO,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2024-08-24,0.5000000000002274,AZCAPOTZALCO,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2024-09-18,0.5,VENUSTIANO CARRANZA,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2024-08-25,0.5,IZTACALCO,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2024-08-07,0.5,ALVARO OBREGON,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2024-09-18,0.5,CUAUHTEMOC,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2024-08-08,0.5,XOCHIMILCO,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2024-04-26,0.5000000000001137,LA MAGDALENA CONTRERAS,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2024-09-27,0.5,TLAHUAC,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2024-06-05,0.5,MILPA ALTA,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2024-06-21,0.5,CUAJIMALPA DE MORELOS,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA
2023-08-20,0.5,TLALPAN,ROBO A REPARTIDOR Y VEHICULO SIN VIOLENCIA
2021-12-22,0.5,IZTAPALAPA,ROBO A REPARTIDOR Y VEHICULO SIN VIOLENCIA
2023-05-10,0.5,GUSTAVO A. MADERO,ROBO A REPARTIDOR Y VEHICULO SIN VIOLENCIA
2020-03-04,0.5,BENITO JUAREZ,ROBO A REPARTIDOR Y VEHICULO SIN VIOLENCIA
2021-01-13,0.5,COYOACAN,ROBO A REPARTIDOR Y VEHICULO SIN VIOLENCIA
2023-11-16,0.5,MIGUEL HIDALGO,ROBO A REPARTIDOR Y VEHICULO SIN VIOLENCIA
2023-01-01,0.5,AZCAPOTZALCO,ROBO A REPARTIDOR Y VEHICULO SIN VIOLENCIA
2023-03-17,0.500030517578125,VENUSTIANO CARRANZA,ROBO A REPARTIDOR Y VEHICULO SIN VIOLENCIA
2021-11-26,0.5,IZTACALCO,ROBO A REPARTIDOR Y VEHICULO SIN VIOLENCIA
2024-03-05,0.5,ALVARO OBREGON,ROBO A REPARTIDOR Y VEHICULO SIN VIOLENCIA
2021-02-14,0.5,CUAUHTEMOC,ROBO A REPARTIDOR Y VEHICULO SIN VIOLENCIA
2022-08-08,0.5,FUERA DE CDMX,ROBO A REPARTIDOR Y VEHICULO SIN VIOLENCIA
2021-04-28,0.5,TLAHUAC,ROBO A REPARTIDOR Y VEHICULO SIN VIOLENCIA
2021-07-20,0.5,TLALPAN,OPERACIONES CON RECURSOS DE PROCEDENCIA ILICITA
2023-07-07,0.5,IZTAPALAPA,OPERACIONES CON RECURSOS DE PROCEDENCIA ILICITA
2024-02-02,0.5,GUSTAVO A. MADERO,OPERACIONES CON RECURSOS DE PROCEDENCIA ILICITA
2023-04-29,0.5000000002328306,BENITO JUAREZ,OPERACIONES CON RECURSOS DE PROCEDENCIA ILICITA
2022-03-16,0.5,COYOACAN,OPERACIONES CON RECURSOS DE PROCEDENCIA ILICITA
2023-11-02,0.5,MIGUEL HIDALGO,OPERACIONES CON RECURSOS DE PROCEDENCIA ILICITA
2024-04-11,0.5,AZCAPOTZALCO,OPERACIONES CON RECURSOS DE PROCEDENCIA ILICITA
2023-12-16,0.5,VENUSTIANO CARRANZA,OPERACIONES CON RECURSOS DE PROCEDENCIA ILICITA
2024-08-15,0.5,IZTACALCO,OPERACIONES CON RECURSOS DE PROCEDENCIA ILICITA
2022-08-06,0.5,ALVARO OBREGON,OPERACIONES CON RECURSOS DE PROCEDENCIA ILICITA
2022-12-21,0.5000000000009095,CUAUHTEMOC,OPERACIONES CON RECURSOS DE PROCEDENCIA ILICITA
2021-10-26,0.5,XOCHIMILCO,OPERACIONES CON RECURSOS DE PROCEDENCIA ILICITA
2020-11-29,0.5,LA MAGDALENA CONTRERAS,OPERACIONES CON RECURSOS DE PROCEDENCIA ILICITA
2024-05-24,0.500000003725404,CDMX (INDETERMINADA),OPERACIONES CON RECURSOS DE PROCEDENCIA ILICITA
2016-09-29,0.5,TLALPAN,"FALSIFICACION DE SELLOS, MARCAS, LLAVES Y OTROS"
2018-12-15,0.5,IZTAPALAPA,"FALSIFICACION DE SELLOS, MARCAS, LLAVES Y OTROS"
2016-01-12,0.5,GUSTAVO A. MADERO,"FALSIFICACION DE SELLOS, MARCAS, LLAVES Y OTROS"
2018-09-14,0.5,BENITO JUAREZ,"FALSIFICACION DE SELLOS, MARCAS, LLAVES Y OTROS"
2018-05-24,0.5,COYOACAN,"FALSIFICACION DE SELLOS, MARCAS, LLAVES Y OTROS"
2016-11-29,0.5,MIGUEL HIDALGO,"FALSIFICACION DE SELLOS, MARCAS, LLAVES Y OTROS"
2018-10-05,0.5,AZCAPOTZALCO,"FALSIFICACION DE SELLOS, MARCAS, LLAVES Y OTROS"
2016-07-19,0.5,VENUSTIANO CARRANZA,"FALSIFICACION DE SELLOS, MARCAS, LLAVES Y OTROS"
2017-12-06,0.5,IZTACALCO,"FALSIFICACION DE SELLOS, MARCAS, LLAVES Y OTROS"
2018-10-18,0.5,CUAUHTEMOC,"FALSIFICACION DE SELLOS, MARCAS, LLAVES Y OTROS"
2016-05-25,0.5,FUERA DE CDMX,"FALSIFICACION DE SELLOS, MARCAS, LLAVES Y OTROS"
2022-07-16,0.5,TLALPAN,PELIGRO DE CONTAGIO
2022-09-15,0.5,IZTAPALAPA,PELIGRO DE CONTAGIO
2023-10-15,0.5,GUSTAVO A. MADERO,PELIGRO DE CONTAGIO
2024-03-19,0.5,BENITO JUAREZ,PELIGRO DE CONTAGIO
2024-01-12,0.5000000000291038,COYOACAN,PELIGRO DE CONTAGIO
2023-09-01,0.5,MIGUEL HIDALGO,PELIGRO DE CONTAGIO
2022-10-28,0.5,AZCAPOTZALCO,PELIGRO DE CONTAGIO
2023-08-04,0.5,VENUSTIANO CARRANZA,PELIGRO DE CONTAGIO
2021-09-02,0.5,IZTACALCO,PELIGRO DE CONTAGIO
2023-07-29,0.5,ALVARO OBREGON,PELIGRO DE CONTAGIO
2023-01-29,0.5,CUAUHTEMOC,PELIGRO DE CONTAGIO
2023-05-02,0.5,XOCHIMILCO,PELIGRO DE CONTAGIO
2021-01-04,0.5000009536743164,LA MAGDALENA CONTRERAS,PELIGRO DE CONTAGIO
2022-03-24,0.5,TLAHUAC,PELIGRO DE CONTAGIO
2023-05-16,0.5,MILPA ALTA,PELIGRO DE CONTAGIO
2021-04-07,0.5,CUAJIMALPA DE MORELOS,PELIGRO DE CONTAGIO
2023-06-15,0.5,TLALPAN,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2023-11-23,0.5000038146972656,IZTAPALAPA,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2022-01-26,0.5,GUSTAVO A. MADERO,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2021-08-15,0.5,BENITO JUAREZ,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2023-04-05,0.5,COYOACAN,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2023-12-15,0.5,MIGUEL HIDALGO,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2024-04-25,0.5,AZCAPOTZALCO,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2021-12-17,0.5,VENUSTIANO CARRANZA,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2020-12-12,0.5,IZTACALCO,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2022-09-14,0.5,ALVARO OBREGON,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2024-05-21,0.5,CUAUHTEMOC,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2021-11-04,1.0,XOCHIMILCO,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2024-05-15,0.5,FUERA DE CDMX,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2022-09-08,0.5,LA MAGDALENA CONTRERAS,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2021-11-28,0.5,TLAHUAC,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2017-11-26,0.5,MILPA ALTA,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2019-07-20,0.5,CUAJIMALPA DE MORELOS,SECUESTRO EXPRESS (PARA COMETER ROBO O EXTORSION)
2024-09-29,0.5,TLALPAN,ROBO A NEGOCIO Y VEHICULO SIN VIOLENCIA
2023-09-17,0.5078125,IZTAPALAPA,ROBO A NEGOCIO Y VEHICULO SIN VIOLENCIA
2022-11-11,0.5,GUSTAVO A. MADERO,ROBO A NEGOCIO Y VEHICULO SIN VIOLENCIA
2022-02-04,0.5,BENITO JUAREZ,ROBO A NEGOCIO Y VEHICULO SIN VIOLENCIA
2022-12-20,0.5000000000001137,COYOACAN,ROBO A NEGOCIO Y VEHICULO SIN VIOLENCIA
2024-06-26,0.5,MIGUEL HIDALGO,ROBO A NEGOCIO Y VEHICULO SIN VIOLENCIA
2023-01-03,0.5,AZCAPOTZALCO,ROBO A NEGOCIO Y VEHICULO SIN VIOLENCIA
2022-02-11,0.5,VENUSTIANO CARRANZA,ROBO A NEGOCIO Y VEHICULO SIN VIOLENCIA
2022-08-21,0.5,IZTACALCO,ROBO A NEGOCIO Y VEHICULO SIN VIOLENCIA
2023-01-26,0.5,ALVARO OBREGON,ROBO A NEGOCIO Y VEHICULO SIN VIOLENCIA
2024-02-05,0.5,CUAUHTEMOC,ROBO A NEGOCIO Y VEHICULO SIN VIOLENCIA
2024-01-29,0.5,XOCHIMILCO,ROBO A NEGOCIO Y VEHICULO SIN VIOLENCIA
2020-06-24,0.5,LA MAGDALENA CONTRERAS,ROBO A NEGOCIO Y VEHICULO SIN VIOLENCIA
2023-12-03,0.5,TLAHUAC,ROBO A NEGOCIO Y VEHICULO SIN VIOLENCIA
2023-04-01,0.5,CUAJIMALPA DE MORELOS,ROBO A NEGOCIO Y VEHICULO SIN VIOLENCIA
2024-06-16,0.5,TLALPAN,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2024-08-16,0.5,IZTAPALAPA,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2024-07-18,0.5000000149011612,GUSTAVO A. MADERO,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2024-06-11,0.5,BENITO JUAREZ,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2023-11-12,0.5,COYOACAN,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2024-06-28,0.5,MIGUEL HIDALGO,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2024-08-31,0.5,AZCAPOTZALCO,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2024-09-15,0.5,VENUSTIANO CARRANZA,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2024-04-29,0.5,IZTACALCO,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2024-09-15,0.5,ALVARO OBREGON,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2024-07-11,0.5,CUAUHTEMOC,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2024-08-21,0.5,XOCHIMILCO,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2024-08-21,0.6250000000000009,FUERA DE CDMX,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2024-05-24,0.5,LA MAGDALENA CONTRERAS,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2024-01-31,0.5,TLAHUAC,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2023-06-16,0.5,CUAJIMALPA DE MORELOS,PERDIDA DE LA VIDA POR ACCIDENTE LABORAL
2022-07-18,0.5,TLALPAN,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2023-08-11,0.5,IZTAPALAPA,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2022-12-20,0.5,GUSTAVO A. MADERO,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2023-09-29,0.5000000000000284,BENITO JUAREZ,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2023-05-08,0.5,COYOACAN,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2021-12-22,0.5000000000000004,MIGUEL HIDALGO,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2024-05-04,0.5,AZCAPOTZALCO,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2024-04-16,0.5,VENUSTIANO CARRANZA,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2024-05-02,0.5,IZTACALCO,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2023-03-01,0.5000014305114746,ALVARO OBREGON,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2024-08-08,0.5,CUAUHTEMOC,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2022-06-17,0.5,XOCHIMILCO,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2023-12-12,0.5,FUERA DE CDMX,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2024-05-28,0.5000000000000036,LA MAGDALENA CONTRERAS,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2022-09-16,0.5,TLAHUAC,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2021-06-25,1.0,MILPA ALTA,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2021-01-29,0.5,CUAJIMALPA DE MORELOS,USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2024-08-21,0.5,CDMX (INDETERMINADA),USO INDEBIDO DE ATRIBUCIONES Y FACULTADES
2024-08-19,0.5,TLALPAN,TRAFICO DE INFLUENCIA
2024-01-19,0.5,IZTAPALAPA,TRAFICO DE INFLUENCIA
2024-09-01,0.5,GUSTAVO A. MADERO,TRAFICO DE INFLUENCIA
2023-03-07,0.5,BENITO JUAREZ,TRAFICO DE INFLUENCIA
2024-04-02,0.5,COYOACAN,TRAFICO DE INFLUENCIA
2024-09-04,0.5,MIGUEL HIDALGO,TRAFICO DE INFLUENCIA
2021-09-19,0.5,AZCAPOTZALCO,TRAFICO DE INFLUENCIA
2020-09-29,0.5,VENUSTIANO CARRANZA,TRAFICO DE INFLUENCIA
2023-04-25,0.5,IZTACALCO,TRAFICO DE INFLUENCIA
2023-11-01,0.5,ALVARO OBREGON,TRAFICO DE INFLUENCIA
2024-08-27,0.5000152587890625,CUAUHTEMOC,TRAFICO DE INFLUENCIA
2024-03-08,0.5,XOCHIMILCO,TRAFICO DE INFLUENCIA
2024-02-14,0.5,FUERA DE CDMX,TRAFICO DE INFLUENCIA
2023-05-08,0.5,LA MAGDALENA CONTRERAS,TRAFICO DE INFLUENCIA
2024-04-19,0.5,CUAJIMALPA DE MORELOS,TRAFICO DE INFLUENCIA
2024-08-30,0.5000000055879354,CDMX (INDETERMINADA),TRAFICO DE INFLUENCIA
2024-05-17,0.5000000000000071,TLALPAN,ROBO A PASAJERO EN RTP CON VIOLENCIA
2024-09-23,0.6250000149020742,IZTAPALAPA,ROBO A PASAJERO EN RTP CON VIOLENCIA
2023-11-29,0.5,GUSTAVO A. MADERO,ROBO A PASAJERO EN RTP CON VIOLENCIA
2022-09-10,0.5,BENITO JUAREZ,ROBO A PASAJERO EN RTP CON VIOLENCIA
2024-09-10,0.5,COYOACAN,ROBO A PASAJERO EN RTP CON VIOLENCIA
2022-09-16,0.5078125,MIGUEL HIDALGO,ROBO A PASAJERO EN RTP CON VIOLENCIA
2024-05-09,0.5,AZCAPOTZALCO,ROBO A PASAJERO EN RTP CON VIOLENCIA
2024-05-14,0.5,VENUSTIANO CARRANZA,ROBO A PASAJERO EN RTP CON VIOLENCIA
2023-05-13,0.5,IZTACALCO,ROBO A PASAJERO EN RTP CON VIOLENCIA
2024-08-28,0.5,ALVARO OBREGON,ROBO A PASAJERO EN RTP CON VIOLENCIA
2024-10-01,0.5,CUAUHTEMOC,ROBO A PASAJERO EN RTP CON VIOLENCIA
2024-09-10,0.5,XOCHIMILCO,ROBO A PASAJERO EN RTP CON VIOLENCIA
2023-11-09,0.5,FUERA DE CDMX,ROBO A PASAJERO EN RTP CON VIOLENCIA
2024-05-14,0.5,TLAHUAC,ROBO A PASAJERO EN RTP CON VIOLENCIA
2023-04-28,0.5,MILPA ALTA,ROBO A PASAJERO EN RTP CON VIOLENCIA
2021-07-07,0.5,CUAJIMALPA DE MORELOS,ROBO A PASAJERO EN RTP CON VIOLENCIA
2018-11-25,0.5,GUSTAVO A. MADERO,EXPLOTACION DE MENOR O DISCAPACITADO
2018-05-14,0.5,MIGUEL HIDALGO,EXPLOTACION DE MENOR O DISCAPACITADO
2018-05-04,0.5,CUAUHTEMOC,EXPLOTACION DE MENOR O DISCAPACITADO
2024-09-25,0.5,TLALPAN,EVASION DE PRESOS
2024-08-19,0.5,IZTAPALAPA,EVASION DE PRESOS
2024-03-10,0.5,GUSTAVO A. MADERO,EVASION DE PRESOS
2024-01-30,0.5000000002328306,BENITO JUAREZ,EVASION DE PRESOS
2023-10-10,0.5,COYOACAN,EVASION DE PRESOS
2022-12-20,0.5,MIGUEL HIDALGO,EVASION DE PRESOS
2020-02-15,0.5,AZCAPOTZALCO,EVASION DE PRESOS
2023-01-30,0.5,VENUSTIANO CARRANZA,EVASION DE PRESOS
2024-09-28,0.5,ALVARO OBREGON,EVASION DE PRESOS
2024-09-02,0.5,CUAUHTEMOC,EVASION DE PRESOS
2023-03-31,0.5,XOCHIMILCO,EVASION DE PRESOS
2021-10-06,0.5,LA MAGDALENA CONTRERAS,EVASION DE PRESOS
2019-02-25,0.5,TLAHUAC,EVASION DE PRESOS
2023-09-29,0.5,CUAJIMALPA DE MORELOS,EVASION DE PRESOS
2024-09-07,0.5000000001164153,TLALPAN,ROBO A OFICINA PUBLICA SIN VIOLENCIA
2024-09-19,0.5312510174844647,IZTAPALAPA,ROBO A OFICINA PUBLICA SIN VIOLENCIA
2024-09-25,0.5000000002510205,GUSTAVO A. MADERO,ROBO A OFICINA PUBLICA SIN VIOLENCIA
2024-07-05,0.5,BENITO JUAREZ,ROBO A OFICINA PUBLICA SIN VIOLENCIA
